etat,marque,annee,boite_vitesse,adresse,prix,image_link-src
Neuf,BMW,2019,Non spécifié,Sicap foire,38000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea4efc4109cdfd83bd497e7cfc3397c2/-/horizon-files-prod/ed/picture/qkr8npxp/ae237b684e3f0c35a4bf3fc24e7af08405bbaeaa.jpg
Neuf,Infinity,2016,Automatique,Sicap foire,19500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c5c387d62d1f1fd80c94bd4430743bbc/-/horizon-files-prod/ed/picture/qzvpejg9/f415c7d42aa2435e7f4c04a6a875dcdd49191321.jpg
Venant,Jeep,2018,Automatique,Sicap foire,9400000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0bf8649a49ddf7df9e614c55e28acc65/-/horizon-files-prod/ed/picture/qde7m024/3e86fc7d5596fce580b65cfbb8ae7b193845162d.jpg
D'occasion,Peugeot,2011,Manuelle,Hlm,3150000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/985fa009dc6507818a6d855f2eccbfd5/-/horizon-files-prod/ed/picture/qkr8kq2z/23a57e3f8289b7f611f9729b255bb3cefc38f9b8.jpg
D'occasion,BMW,2016,Automatique,Liberte 6,10800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/791562a8d33f58c47c0f1ce78d66a388/-/horizon-files-prod/ed/picture/q6xdwmgd/31a1538efb9e3eef52e63501b0de3b5a32df9d07.jpg
Venant,Kia,2016,Automatique,Liberte 6,6300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9cbfa55dc81cbedc78c1b0ffce6196ab/-/horizon-files-prod/ed/picture/q0g760ge/e3e0b6a8c681a31082d32c22ccccddc821e336e4.jpg
Neuf,Hyundai,2016,Automatique,Cité Damel,6900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/70b3bfdff31ab5e21e9a4bc40fb8011b/-/horizon-files-prod/ed/picture/q0g7xv56/cdf610f39bae6435417306de7915123151a8b12c.jpg
Venant,Hyundai,2020,Automatique,Parcelles Assainies,18800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ba1edc98d6cba907a9d77dee2a128eba/-/horizon-files-prod/ed/picture/qwepxm7m/0d555afe790a3f6ad98f5aa5aac4a09aa2922062.jpg
D'occasion,Hyundai,2017,Automatique,VDN,9000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b161b903c0b5704b3cefbc79bee8a562/-/horizon-files-prod/ed/picture/qxjpmekv/b09919749bc89ff9680b82749c224f4e073136c8.jpg
Venant,Hyundai,2017,Automatique,Cité Damel,10500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/46cbbee0a27cdba39804de312193e674/-/horizon-files-prod/ed/picture/q2j0vn52/7ba73aa82d831766afdd4d7654611a2c02d9663d.jpg
Venant,BMW,2021,Automatique,Cité Damel,43000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4a1f3267b71d2b24dea27978812120ed/-/horizon-files-prod/ed/picture/q6xdw4zp/3e9faae6cf2e1b0b664b738771cfac1fa102da04.jpg
Venant,Toyota,2019,Automatique,Cité Damel,22000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c4230985eb2fd34b6ea4b8afac34de4/-/horizon-files-prod/ed/picture/q9mjz6d0/50b4d3b3e339702f63908b6303b44757dc655f4a.jpg
D'occasion,Toyota,2007,Manuelle,Grand-Dakar,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/af4ed0d80337041cb2ba20514ae4e6bd/-/horizon-files-prod/ed/picture/qenvrgex/4d179d893218a4b9594bf8ca68ef3169ee5407ca.jpg
Venant,Hyundai,2016,Automatique,Guediawaye,6900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9975eb27484a9cd1152655dbbfe2c46f/-/horizon-files-prod/ed/picture/qpdm9q2q/a03a969eb3bf52f3abc2a6752be23966f9faa10d.jpg
Venant,Renault,2020,Automatique,Cité Damel,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2609fdc1fa7e7a93b3fa2a4b048fbe71/-/horizon-files-prod/ed/picture/qj4qg7ww/9eede96abe9cda6c2c1dd9b725abf2e915946624.jpg
Venant,Renault,2016,Automatique,Cité Damel,7200000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/40fb2b8e8796657a1ec492a8dd9ff95b/-/horizon-files-prod/ed/picture/qzvpk569/c9b7479b7498c79072cd6763534a8efba678c26d.jpg
Venant,Range Rover,2017,Automatique,Cité Damel,13500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dbae7b53324831da3fb49d41098345fd/-/horizon-files-prod/ed/picture/qq42n887/9b261defb9e1ac13af830817ae36fdc5f32bc880.jpg
D'occasion,Ford,2016,Automatique,Mermoz,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca77e7bffc6af02435b3d8620c48762c/-/horizon-files-prod/ed/picture/qpdmrx6j/cd6d6094f7500cedc6ed8a04ce81340a781b57be.jpg
D'occasion,Volvo,2020,Automatique,Mamelles,14800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0ef9108bc17ca27e6264a84df834cb31/-/horizon-files-prod/ed/picture/qngp28v0/7f479c395592656ad7e92c44c1481956ea898267.jpg
Venant,Hyundai,2016,Automatique,VDN,6800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc4cb4126b10707bc21d94795fb0ba92/-/horizon-files-prod/ed/picture/qwe24d6j/02d119a4e12e40aca55774a2b623da51cd855288.jpg
Venant,Hyundai,2016,Automatique,Guediawaye,10000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cf7a4fb419712fca55e324f5285dcea/-/horizon-files-prod/ed/picture/q0g760xm/b6a5016c8039451c5dadd6b31e3d43096ee9a8d6.jpg
Venant,Toyota,2018,Manuelle,Liberte 6,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3524935d391e294404702f3b4d27e227/-/horizon-files-prod/ed/picture/qm5g79qz/1732a2b4e24160a29c26fc92d9501cea97a018ce.jpg
Venant,Hyundai,2016,Automatique,VDN,7500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6575d0e52af244907e71f41145ce9632/-/horizon-files-prod/ed/picture/qxjpkze8/a613ef3ec15703e26f1d6769cdd73a0c262ad1e8.jpg
D'occasion,Mazda,2012,Automatique,Cité Damel,2600000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2e986a2e76e3cbb7a082840601108db9/-/horizon-files-prod/ed/picture/q78w487m/87aeee728663e1b0f4f7a13f1af72b19fa359a55.jpg
D'occasion,Renault,2016,Automatique,Avenue Bourguiba,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6e8af1dd47c4161be7a270031085646e/-/horizon-files-prod/ed/picture/qwepx8pg/4c7be0c687d12c3d031ec7effd0f6d2feafb8f1a.jpg
Neuf,Range Rover,2018,Automatique,Mermoz,20000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/daa5736229b1b1dd5afc1559f97096b2/-/horizon-files-prod/ed/picture/q2j0vn6q/75b35a9fbbe147cf061339454481f32365ab0aba.jpg
Neuf,Range Rover,2019,Automatique,Mermoz,27000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/294783f7671cb6fe34e28563d6a489f7/-/horizon-files-prod/ed/picture/qq42n8en/865c19a56410665d3b3721ecd49286aab9e85db0.jpg
D'occasion,Hyundai,2016,Automatique,Sacré-cœur,9800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2c7fa3f2d3dcec68c2aa64dc9b40967c/-/horizon-files-prod/ed/picture/q44n924r/7396fe953a82c56b7662d7a9ceb5f8358cefa9da.jpg
D'occasion,Ford,2018,Automatique,Thiès,9500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9b638d009c4a866c41001241c64008b3/-/horizon-files-prod/ed/picture/qgqwrkmq/40c84e30e5b0174d256a8043c54fcfe6b44fac68.jpg
D'occasion,Peugeot,2012,Manuelle,Guediawaye,4300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/df184c82e28c2f16bd106ac20fc46ecd/-/horizon-files-prod/ed/picture/qenv8wd2/003ebe3c20b508d1757cd2f399ff92c3ded178c4.jpg
D'occasion,Ford,2016,Automatique,Sacré-cœur,7900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6362bb0b0c6ccdee71b7ae4d0acc7cce/-/horizon-files-prod/ed/picture/qpdmrdrv/84bfd2d7f4f5ce6a328ead683fdda3b6dddfc373.jpg
D'occasion,Ford,2019,Automatique,Sacré-cœur,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e659693260108440568d660c2d85c67d/-/horizon-files-prod/ed/picture/q78wqdp8/7b3550a5492826f25653d67a4cdbd6d1a9b24465.jpg
D'occasion,Land Rover,2016,Automatique,Plateau,9000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c46f23803c2b4ae01b1bf230cb95ef6a/-/horizon-files-prod/ed/picture/q2j0wrjg/222a99526d1b738ba9b2ae318cb3a43638642244.jpg
Venant,Ford,2017,Automatique,Cité Damel,4800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7bdaf6f30afda82a99372852c786215b/-/horizon-files-prod/ed/picture/q6xdwv2z/d58dba19f2d68cceb97b45fd7754197676b003f1.jpg
D'occasion,Jeep,2014,Automatique,Liberte 6,7000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2700969bf1ef0ab7536de237b19d6c3/-/horizon-files-prod/ed/picture/qgqw7gp4/e230ea5e68fff2f0edb114708f980bb74864ea75.jpg
Venant,Hyundai,2020,Automatique,Liberte 6,10500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8e1a6a94ca9b12bdde12483bbb036d08/-/horizon-files-prod/ed/picture/qj4q98ee/0e615684740f58265ad371df02d3d0a98d19ac1d.jpg
D'occasion,Ford,2012,Manuelle,Colobane,2800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1a45023e8a37a43317acd2616e2c3350/-/horizon-files-prod/ed/picture/q56dn25g/0f9bcd1236c49b15368e256780f691270ca1c360.jpg
Venant,Jeep,2019,Automatique,Almadies,12500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc6e3b66d2f306000e1a4d21d5e6c623/-/horizon-files-prod/ed/picture/q2j0v7wk/4d488a2572bf470b5277eaf841255f2dc69196b2.jpg
Venant,Jeep,2017,Automatique,Liberte 6,9300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/583d2aed80fcf8647a19ec272385f44a/-/horizon-files-prod/ed/picture/qrz8wk65/c9480f43898a4e19d791e5b30d9314754efcd5bb.jpg
Neuf,Ford,2018,Automatique,Nord foire,9000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ad9fbf1090996b21a3fae04e9b33e0e8/-/horizon-files-prod/ed/picture/qzvp5g4d/63eda3a6ca892aaa563e0014f160be22a0e8833d.jpg
D'occasion,Ford,2011,Automatique,Dalifort,4250000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f5957b88fd5e4bc9bb1b832c61d0eda/-/horizon-files-prod/ed/picture/qgqw8k0k/e93c2a78cbe9269c4689187f48fb66564f7a254f.jpg
Venant,Mazda,2017,Automatique,Cité Damel,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/178103da0f31827be4508b0b78f16fed/-/horizon-files-prod/ed/picture/qkr8n9rm/876e0189d33188998dd6e40e52143370d967cfa0.jpg
Neuf,Kia,2017,Automatique,Sud foire,7300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/23607f0f1b0a5d8f5fc8b0717a7bb2fa/-/horizon-files-prod/ed/picture/qm5g7kqr/242492e98ec75ae21b14c10ee75028bb1c039429.jpg
Neuf,Toyota,2020,Automatique,Sud foire,19000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9137121e4e53775170de1b40855c27a1/-/horizon-files-prod/ed/picture/q2j0vq4v/067101a40cc18f6b77a6bf182c4a136417346ccc.jpg
Neuf,Toyota,2018,Automatique,Mermoz,44000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5ecb6eb1447a3d6a6b4a8e2a8522f41b/-/horizon-files-prod/ed/picture/q4484082/76af4301d32e5c0ccc9f53743dcead303b9f7e03.jpg
Neuf,Renault,2016,Manuelle,Sicap foire,6300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/16cabf38455a0de5aae2f6fe9eab591e/-/horizon-files-prod/ed/picture/qpdm68ej/2b3bf77752ccad46c751f8669017f4173a45f6be.jpg
Venant,Jeep,2017,Automatique,Sacré-cœur,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7abb1c54a49857ba6be8852f253437cf/-/horizon-files-prod/ed/picture/qngp8n9x/1d7f85997c84e317fb3c67ecb3ad87f3f55fe4f9.jpg
D'occasion,Mercedes-Benz,2016,Automatique,Somone,35000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d1decac3d698244181cf84478098730a/-/horizon-files-prod/ed/picture/q8v4822j/7a978fafb8b5ac4c761730ec2595a225f9326579.jpg
Venant,Toyota,2016,Manuelle,Ouest foire,11000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cbc695b09b84f24605292e7d33945a46/-/horizon-files-prod/ed/picture/qj4qgdd6/aaab42378b9af10f43395c61c26a32b62255c072.jpg
D'occasion,Mercedes-Benz,2015,Automatique,Sicap Sacré-cœur,8250000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ee790b89206a3c033c4f1aef8b326f4/-/horizon-files-prod/ed/picture/qv4wr0qv/6b76bd46809767b9918d106dd0ab045eee6b9403.jpg
D'occasion,Volkswagen,2015,Automatique,Hann Bel-Air,3600000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9f2ed711d5af2907124f68a644c00dd/-/horizon-files-prod/ed/picture/qzvpkq66/5f317c446f7ebbd69320c8563c7c0705096ae678.jpg
Venant,Mercedes-Benz,2021,Automatique,Liberte 6,55000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a4e61eb46715a07e860bbf13d0ecd55/-/horizon-files-prod/ed/picture/q56dnqx6/5f0569d1a35bf1594445dd8c39dc804c9554db1d.jpg
D'occasion,Ford,2016,Automatique,Liberte 6,7700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9781f6deff71ba45e7950e2147d86d8d/-/horizon-files-prod/ed/picture/q9mjzx9n/cada4286520bd6d7e8f4206afe73abaa1ccc4c03.jpg
D'occasion,Mitsubishi,2015,Automatique,Liberte 6,5800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/44a68cf58d86cee0f352af226640e77b/-/horizon-files-prod/ed/picture/q44n9w82/a52782c2772e6dacb7b83da2ae451472f307fcd7.jpg
D'occasion,Peugeot,2016,Manuelle,VDN,5700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/45b5ce8817eaa06821e8341159f3f981/-/horizon-files-prod/ed/picture/q8v48rpx/2195c0447d34ced71b4d00dcb9831247a8025bc8.jpg
Venant,Mazda,2017,Automatique,VDN,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/53751e74ecdaf717a01726ccf653a781/-/horizon-files-prod/ed/picture/qgqwpx0r/ab15f7221ee9874cbfa703265e8cbaf91f91087b.jpg
Venant,Hyundai,2022,Automatique,Ouakam,13000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9d3198be02fc91abd951a115f708bac6/-/horizon-files-prod/ed/picture/qgqw04j2/a7d175879b4eab8f89414cace4672fc8857f8c8e.jpg
D'occasion,Alfa Romeo,2019,Automatique,Plateau,10000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4b9556efcba62c69366f534065aa02fd/-/horizon-files-prod/ed/picture/q8v4275p/36ad2b510240e0b6cc0146c695a854c2123c250a.jpg
Venant,Ford,2018,Automatique,Liberte 6,7300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/412f8ae0477c2ec4673bc1201748d075/-/horizon-files-prod/ed/picture/qj4qgw88/763b88cf2ca851bb66d2e92bc3062ae0e906dfe2.jpg
Venant,Mazda,2016,Automatique,Liberte 6,9500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/342af2917bf107bf1e02c86526a6ba48/-/horizon-files-prod/ed/picture/qzvpwqxd/8a96d3cb95a1b4cb08258d51fa1633a7e961e9a2.jpg
Venant,Land Rover,2017,Automatique,Avenue Bourguiba,52000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8c9ad6bc09911b7faac380eef25fbabe/-/horizon-files-prod/ed/picture/qzvpkwk8/3b172b24b0e4e6f95f7d9c50a38833a762c27f94.jpg
Venant,Hyundai,2016,Automatique,Point-e,7800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f541c87ae97e5e8d52456a65e3a12710/-/horizon-files-prod/ed/picture/qwepx0x5/7b855b1509af40f441169a160995691b9bac0f2f.jpg
Venant,Renault,2016,Automatique,Point-e,7500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8ea3ed88c4673a76af260711b265a866/-/horizon-files-prod/ed/picture/q78wq4qe/6ea29039d7b9c10da02959e166ed55a70d6e951f.jpg
Venant,Peugeot,2020,Automatique,Sacré-cœur,13900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec632987923c7b3c1328e2da958cc7ed/-/horizon-files-prod/ed/picture/q56d2e7x/ff26e6f8d24b394944dc8ace19fe0f824460b5e6.jpg
D'occasion,Ford,2015,Automatique,Point-e,3600000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/42efdaed0504b81bf51e9c7b41ec9de3/-/horizon-files-prod/ed/picture/q2j0946j/c9d1c5d272a88ad5cff509de62d9c2c90702b3d5.jpg
Venant,Renault,2017,Automatique,Point-e,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb97b696aa0f72f93f598c686a016849/-/horizon-files-prod/ed/picture/qj4qwxv8/b3af2e93c174d605a2dc48863e89498eede15e5e.jpg
Venant,Hyundai,2019,Automatique,Liberte 6,22500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/17c342c1b8359442002773a0dd83a55c/-/horizon-files-prod/ed/picture/qrz8mre5/d0db937f7bb60ce1a747c0ccca316a7e5e052aa9.jpg
Venant,Land Rover,2016,Automatique,Avenue Bourguiba,28500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7510ea457afafdbf01a3a57e8ab7fed9/-/horizon-files-prod/ed/picture/qxjpm97w/729715c4b1c3ac30b24aef757c55723713505b54.jpg
D'occasion,Mitsubishi,2015,Non spécifié,Fenêtre mermoz,6700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e60d178c7f0fc3440bcb994cab465971/-/horizon-files-prod/ed/picture/qkr8knz2/0ba8dd97c5b94b4cb429b64d44fde22c71a7a50b.jpg
Venant,Ford,2019,Automatique,Hlm,15500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/77b2f10ce6449ef12537df293d10fd96/-/horizon-files-prod/ed/picture/qgqwr768/ebab0d3665ee957455960a48976bcf32210cc0db.jpg
Venant,Land Rover,2017,Automatique,Avenue Bourguiba,28500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a4ad5463d9d9f37f4445e97c7df856fe/-/horizon-files-prod/ed/picture/q2j0v9x2/172e4bb3cd50aabc7c53a65360b3443108ec789e.jpg
D'occasion,Chevrolet,2016,Automatique,Liberte 6,12000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3acd99c0be6bbdabf184763872d89b69/-/horizon-files-prod/ed/picture/qq42nxe7/13dcd2ec70ccb54bde36fbfc3674d9a584e9ee0b.jpg
Venant,Chevrolet,2019,Automatique,Hlm,10500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2522bee9770eb2cb53ed5a67333a458/-/horizon-files-prod/ed/picture/q0g76vjm/441d454f186b6ca7eb6ea3323cc08f7a770bcae6.jpg
Venant,Citroen,2016,Manuelle,Sacré-cœur,7000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0195eb89f6afbfc2b1463f031e6fa92b/-/horizon-files-prod/ed/picture/qenv8zek/9b65fae7e2cbb5c0a0b43e71d758bd4c3f0dcd86.jpg
Venant,Hyundai,2016,Automatique,Liberte 6 extension,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6aef4c5942903670dbe29cc1fc53babc/-/horizon-files-prod/ed/picture/qxjpm9rw/17195e80794f5ad9d08ea19a36d8432541a5c2a9.jpg
Venant,Hyundai,2018,Automatique,Cité Damel,19000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/35e253cdff4cf34b4447e24b786b6dbb/-/horizon-files-prod/ed/picture/q8v48re4/fc41e70fbb18fa1c65c4c03fa61c9670b833a964.jpg
D'occasion,Mercedes-Benz,2020,Automatique,Cité keur gorgui,16000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7fd92b31b267b83b83ed8faacdd336fa/-/horizon-files-prod/ed/picture/q9mjzn00/bc997cbddd1d0251366c283b780dfbe887b4fafb.jpg
D'occasion,Renault,2022,Manuelle,Yoff,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bd91bed375675e2497e6d344cbfd5040/-/horizon-files-prod/ed/picture/qm5g7q8z/68cff344c607ec6f1a660555084b9ce23c25cbb2.jpg
D'occasion,Cadillac,2011,Automatique,VDN,3800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7d67a097ee3440ca33ab9941b82d9b14/-/horizon-files-prod/ed/picture/q44n99jv/3a26bef6390e7292bfa180df8d8dbab871d17d5f.jpg
Venant,Nissan,2021,Automatique,Mermoz,16000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4cdd13443e9498cd082baf3af65bf28e/-/horizon-files-prod/ed/picture/qv4wvdgx/4942594eb84f6ad5dbce4410151019ce1efd3f49.jpg
Venant,Ford,2019,Automatique,Sicap Sacré-cœur,12700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/684ca4954063d012ff284a6385664a0e/-/horizon-files-prod/ed/picture/q56dq6j5/7bf3ab23d8c5dcbffa582db8a6709f51329a72b8.jpg
D'occasion,Kia,2013,Automatique,Yoff,5500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/60d3ffd0511bdc88553a18b04d2c945a/-/horizon-files-prod/ed/picture/qrz8wn92/3865cb8733fd9a79bfc69573653b4aadd8b78566.jpg
D'occasion,Mercedes-Benz,2020,Automatique,Sicap Sacré-cœur,24500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1fa1d182997bd0967c6e01f89d68ca9a/-/horizon-files-prod/ed/picture/qde7mrg7/dfe80148093e646325457cec601450dbb00f5197.jpg
Venant,Peugeot,2015,Automatique,Castor,6300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9d768f4efc84c02c1f0e30e089bc4b1/-/horizon-files-prod/ed/picture/q8v4rr26/8583613bec8081e71f72debf268070d3bf575052.jpg
D'occasion,GMC,2018,Automatique,Nord foire,9900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6ccca753635902454c36d82f7af24677/-/horizon-files-prod/ed/picture/q0g759xd/2899495dd04914fa412cfbba1e77b872d13d2d61.jpg
Venant,Jeep,2022,Automatique,Nord foire,29900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f1f88429e6da130db006c933b6d5114d/-/horizon-files-prod/ed/picture/qwep5p54/395cd242baacb1de7729af115142328fe7ecb972.jpg
Venant,Mitsubishi,2021,Automatique,Cité Damel,13700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9db62e43d85fc498e732bc7bbb06a674/-/horizon-files-prod/ed/picture/qngpvvwv/0e2e33b6a21460d28e1d609824d3eb73dd6d11b1.jpg
Venant,Kia,2017,Automatique,Cité Damel,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d9a85a8a88871f86c73306fc5c82c10/-/horizon-files-prod/ed/picture/qxjpmmq4/a37563939c1df90f79f5615eb99b2eeb1f8fd249.jpg
Venant,Mercedes-Benz,2016,Automatique,Patte d‘oie,25000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6b2e58e987d3a5fa67a5abcae8db122e/-/horizon-files-prod/ed/picture/qde76gm7/bc3ea9d9d2fcf23d06b55979a32c0765353aaf98.jpg
D'occasion,Hyundai,2010,Manuelle,Ouakam,1000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fa8dc17cfd7a83e0e7c489907b755eb3/-/horizon-files-prod/ed/picture/qzvpkkxx/9bc3df22655b08a002606e33701df188bbf8ca37.jpg
Venant,Peugeot,2016,Manuelle,Sacré-cœur,6500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8092be2db1b4676d7d2e1a860f089d8/-/horizon-files-prod/ed/picture/qj4qgg2r/1e5aaac70921ded13e58bb4f33a0ea9889e0a1e5.jpg
Venant,Hyundai,2021,Automatique,Cité Damel,23500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ca5112ed373da2dd3d8d14263090cbf/-/horizon-files-prod/ed/picture/qenv887x/47c3c2bba0f7d9f8f277078114455cf1ff47ba55.jpg
D'occasion,Volkswagen,2016,Manuelle,VDN,6500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dbfb6a9e8abb5b09f2b2490c5f2e98a1/-/horizon-files-prod/ed/picture/q44nw272/1ca9fa995dfda63a5c350015495ad021dd7c7592.jpg
Venant,Jeep,2016,Automatique,Liberte 6,12000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/27c9ccfcbacc654ef009e5c05dee2b11/-/horizon-files-prod/ed/picture/qwepxx9g/08b88b4739d8fbc5778cc3e2a615bd6931c89889.jpg
D'occasion,Citroen,2020,Manuelle,Patte d‘oie,7000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7b063856a28cc96fcc1a2a359c385c35/-/horizon-files-prod/ed/picture/qv4wrr0p/e9bbff06e6f9347c57aa44846b0f601ceb20e9f4.jpg
D'occasion,Jeep,2014,Automatique,Liberte 6,7000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7efecc5874a39ac5a918aa3e7fd194b7/-/horizon-files-prod/ed/picture/qm5g77k9/1cd115a713c495406b30ce4675ad557f5cda7666.jpg
D'occasion,Chevrolet,2016,Automatique,Liberte 6,12000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e968801670ce7b24463c1153532c34d9/-/horizon-files-prod/ed/picture/q78wqq48/741441463e81edfa4d1ce5001e4320e5d861c53d.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7dd28d77ee11400f1fea76b7d5516e34/-/horizon-files-prod/ed/picture/qenvz5kk/fa13e115a999c8254a9da827035fc2ac788b8c73.jpg
Venant,Mazda,2020,Automatique,Thiès,18000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/171907e0ec52e1a76c4f31ae49631e9d/-/horizon-files-prod/ed/picture/q8v488r9/3b1af6d9082c7bfe5251cea6c236c6f9fc70525b.jpg
Neuf,Mazda,2016,Automatique,Cité Damel,9500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fdc30d5f6d0d2892f3bef25f03d9462a/-/horizon-files-prod/ed/picture/qrz8meq5/5468260eb2f6e18bc7a0d0574d5e6db2eece0880.jpg
Venant,Renault,2015,Automatique,Point-e,55.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/718ccc63eff96d20ca0435e3ecb2f71f/-/horizon-files-prod/ed/picture/qq42vk46/754fb0174ca988c08a0894344e0535ea00e61bd6.jpg
